1543723542,11920,658,359,1,65711,121640014,31283156
1543723543,12024,663,359,1,65711,121640014,31283156
1543723544,12052,667,359,1,65711,121640014,31283156
1543723545,12136,670,0,1,65711,121640014,31283156
1543723546,12224,679,0,1,65712,121640014,31283156
1543723547,12324,683,0,1,65712,121640016,31284831
1543723548,12416,688,0,1,65712,121640016,31284831
1543723549,12488,691,359,1,65712,121640016,31284831
1543723550,12512,693,359,1,65712,121640016,31284831
1543723551,12624,694,0,1,65712,121640016,31284831
1543723552,12732,704,0,1,65713,121640016,31284831
1543723553,12812,706,0,1,65713,121640016,31284831
1543723554,12832,713,0,1,65713,121640016,31284831
1543723555,12900,715,0,1,65713,121640016,31284831
1543723556,12996,721,0,1,65714,121640016,31284831
1543723557,13024,720,0,1,65714,121640021,31286568
1543723558,13072,722,0,1,65714,121640021,31286568
1543723559,13060,722,0,1,65714,121640021,31286568
1543723560,13064,723,0,1,65714,121640021,31286568
1543723561,13056,725,0,1,65715,121640021,31286568
1543723562,11928,718,0,1,65715,121640021,31286568
1543723563,7880,703,359,1,65715,121640021,31286568
1543723564,8632,692,359,1,65715,121640021,31286568
1543723565,8324,709,359,1,65715,121640021,31286568
1543723566,5496,674,359,1,65715,121640021,31286568
1543723567,5684,664,359,1,65716,121640026,31288181
1543723568,8744,663,0,1,65716,121640026,31288181
1543723569,8728,655,0,1,65716,121640026,31288181
1543723570,8692,653,0,1,65716,121640026,31288181
1543723571,8644,653,0,1,65716,121640026,31288181
1543723572,8664,651,0,1,65717,121640026,31288181
1543723573,8688,656,359,1,65717,121640026,31288181
1543723574,8768,659,359,1,65717,121640026,31288181
1543723575,8816,666,359,1,65717,121640026,31288181
1543723576,8912,673,359,1,65717,121640026,31288181
1543723577,8956,678,359,1,65718,121640031,31289870
1543723578,9064,681,0,1,65718,121640031,31289870
1543723579,9188,690,0,1,65718,121640031,31289870
1543723580,9300,699,359,1,65718,121640031,31289870
1543723581,9356,706,359,1,65718,121640031,31289870
1543723582,9384,707,0,1,65718,121640031,31289870
1543723583,9492,714,0,1,65719,121640031,31289870
1543723584,9572,720,0,1,65719,121640031,31289870
1543723585,9568,721,0,1,65719,121640031,31289870
1543723586,9644,726,359,1,65719,121640031,31289870
1543723587,9704,733,359,1,65719,121640045,31291655
1543723588,9744,736,359,1,65720,121640045,31291655
1543723589,9780,738,0,1,65720,121640045,31291655
1543723590,9800,739,0,1,65720,121640045,31291655
1543723591,9784,739,0,1,65720,121640045,31291655
1543723592,9820,740,0,1,65720,121640045,31291655
1543723593,9804,737,0,1,65721,121640045,31291655
1543723594,9832,741,0,1,65721,121640045,31291655
1543723595,9800,740,0,1,65721,121640045,31291655
1543723596,9856,740,359,1,65721,121640045,31291655
1543723597,9908,748,359,1,65722,121640045,31293468
1543723598,9916,745,359,1,65722,121640045,31293468
1543723599,9904,747,359,1,65722,121640045,31293468
1543723600,9956,750,359,1,65722,121640045,31293468
1543723601,9956,755,359,1,65722,121640045,31293468
1543723602,9956,753,359,1,65723,121640045,31293468
1543723603,9968,753,359,1,65723,121640045,31293468
1543723604,9932,752,0,1,65723,121640045,31293468
1543723605,9952,751,0,1,65723,121640045,31293468
1543723606,9980,751,0,1,65723,121640045,31293468
1543723607,9972,753,0,1,65724,121640040,31295301
1543723608,10012,756,0,1,65724,121640040,31295301
1543723609,10000,755,0,1,65724,121640040,31295301
1543723610,10024,757,0,1,65724,121640040,31295301
1543723611,10076,760,359,1,65724,121640040,31295301
1543723612,10100,764,359,1,65725,121640040,31295301
1543723613,10100,763,359,1,65725,121640040,31295301
1543723614,10028,760,359,1,65725,121640040,31295301
1543723615,10024,754,359,1,65725,121640040,31295301
1543723616,10016,752,359,1,65725,121640040,31295301
1543723617,9916,747,359,1,65726,121640040,31297066
1543723618,9808,740,359,1,65726,121640040,31297066
1543723619,9692,734,359,1,65726,121640040,31297066
1543723620,9584,722,0,1,65726,121640040,31297066
1543723621,9440,715,0,1,65727,121640040,31297066
1543723622,9428,714,0,1,65727,121640040,31297066
1543723623,9328,700,359,1,65727,121640040,31297066
1543723624,9180,693,359,1,65727,121640040,31297066
1543723625,9192,692,0,1,65727,121640040,31297066
1543723626,9064,685,0,1,65727,121640040,31297066
1543723627,9000,678,0,1,65728,121640040,31298696
1543723628,8900,673,0,1,65728,121640040,31298696
1543723629,8856,669,0,1,65728,121640040,31298696
1543723630,8820,666,0,1,65728,121640040,31298696
1543723631,8772,661,0,1,65728,121640040,31298696
1543723632,8784,663,0,1,65729,121640040,31298696
1543723633,8800,663,0,1,65729,121640040,31298696
1543723634,8808,664,359,1,65729,121640040,31298696
1543723635,8816,669,359,1,65729,121640040,31298696
1543723636,8928,671,0,1,65729,121640040,31298696
1543723637,8964,678,0,1,65730,121640050,31300403
1543723638,9124,683,0,1,65730,121640050,31300403
1543723639,9128,689,0,1,65730,121640050,31300403
1543723640,9300,700,0,1,65730,121640050,31300403
1543723641,9380,709,0,1,65730,121640050,31300403
1543723642,9448,714,0,1,65731,121640050,31300403
1543723643,9620,723,0,1,65731,121640050,31300403
1543723644,9744,735,0,1,65731,121640050,31300403
1543723645,9796,736,359,1,65731,121640050,31300403
1543723646,9776,738,359,1,65731,121640050,31300403
1543723647,9684,731,0,1,65732,121640218,31302121
1543723648,9396,711,0,1,65732,121640218,31302121
1543723649,9280,699,0,1,65732,121640218,31302121
1543723650,9236,696,1,1,65732,121640218,31302121
1543723651,9172,691,3,1,65732,121640218,31302121
1543723652,9248,697,5,1,65733,121640218,31302121
1543723653,9032,681,7,1,65733,121640218,31302121
1543723654,8688,659,9,1,65733,121640218,31302121
1543723655,8428,635,10,1,65733,121640218,31302121
1543723656,8188,627,11,1,65733,121640218,31302121
1543723657,8072,610,12,1,65733,121640565,31303588
1543723658,8328,628,12,1,65734,121640565,31303588
1543723659,8064,611,12,1,65734,121640565,31303588
1543723660,8116,612,11,1,65734,121640565,31303588
1543723661,8148,617,10,1,65734,121640565,31303588
1543723662,8208,620,10,1,65734,121640565,31303588
1543723663,8148,616,10,1,65734,121640565,31303588
1543723664,8168,615,11,1,65735,121640565,31303588
1543723665,8140,612,15,1,65735,121640565,31303588
1543723666,8184,615,19,1,65735,121640565,31303588
1543723667,8244,621,25,1,65735,121641603,31304751
1543723668,8264,623,31,1,65735,121641603,31304751
1543723669,8260,621,36,1,65735,121641603,31304751
1543723670,8168,615,41,1,65736,121641603,31304751
1543723671,8056,606,45,1,65736,121641603,31304751
1543723672,7848,592,48,1,65736,121641603,31304751
1543723673,7752,584,50,1,65736,121641603,31304751
1543723674,7652,574,51,1,65736,121641603,31304751
1543723675,7496,560,51,1,65736,121641603,31304751
1543723676,7328,559,51,1,65737,121641603,31304751
1543723677,7212,538,51,1,65737,121642809,31305493
1543723678,7188,537,51,1,65737,121642809,31305493
1543723679,7068,538,52,1,65737,121642809,31305493
1543723680,7020,533,53,1,65737,121642809,31305493
1543723681,6992,528,54,1,65737,121642809,31305493
1543723682,6920,521,57,1,65738,121642809,31305493
1543723683,6768,515,59,1,65738,121642809,31305493
1543723684,6620,499,63,1,65738,121642809,31305493
1543723685,6404,495,67,1,65738,121642809,31305493
1543723686,6460,489,71,1,65738,121642809,31305493
1543723687,6364,482,75,1,65738,121644126,31305676
1543723688,6240,469,79,1,65738,121644126,31305676
1543723689,6176,463,83,1,65738,121644126,31305676
1543723690,6144,467,86,1,65739,121644126,31305676
1543723691,6168,464,89,1,65739,121644126,31305676
1543723692,6176,468,91,1,65739,121644126,31305676
1543723693,6280,476,93,1,65739,121644126,31305676
1543723694,6308,478,94,1,65739,121644126,31305676
1543723695,6416,484,93,1,65739,121644126,31305676
1543723696,6472,488,91,1,65739,121644126,31305676
1543723697,6576,498,90,1,65740,121645566,31305773
1543723698,6616,499,88,1,65740,121645566,31305773
1543723699,6712,501,87,1,65740,121645566,31305773
1543723700,6820,510,86,1,65740,121645566,31305773
1543723701,6916,522,85,1,65740,121645566,31305773
1543723702,7004,526,84,1,65740,121645566,31305773
1543723703,7120,531,84,1,65740,121645566,31305773
1543723704,7224,551,84,1,65741,121645566,31305773
1543723705,7360,548,84,1,65741,121645566,31305773
1543723706,7400,554,83,1,65741,121645566,31305773
1543723707,7532,573,82,1,65741,121647196,31305983
1543723708,7616,572,81,1,65741,121647196,31305983
1543723709,7712,578,80,1,65741,121647196,31305983
1543723710,7844,591,79,1,65742,121647196,31305983
1543723711,7908,598,79,1,65742,121647196,31305983
1543723712,7984,601,79,1,65742,121647196,31305983
1543723713,8048,607,79,1,65742,121647196,31305983
1543723714,8136,611,79,1,65742,121647196,31305983
1543723715,8200,619,80,1,65742,121647196,31305983
1543723716,8240,621,81,1,65742,121647196,31305983
1543723717,8312,626,81,1,65743,121648976,31306211
1543723718,8376,631,81,1,65743,121648976,31306211
1543723719,8412,632,81,1,65743,121648976,31306211
1543723720,8460,636,81,1,65743,121648976,31306211
1543723721,8508,641,81,1,65743,121648976,31306211
1543723722,8576,645,81,1,65744,121648976,31306211
1543723723,8580,647,81,1,65744,121648976,31306211
1543723724,8596,650,81,1,65744,121648976,31306211
1543723725,8676,656,81,1,65744,121648976,31306211
1543723726,8704,656,81,1,65744,121648976,31306211
1543723727,8744,659,80,1,65744,121650846,31306453
1543723728,8780,663,80,1,65745,121650846,31306453
1543723729,8860,669,81,1,65745,121650846,31306453
1543723730,8864,672,81,1,65745,121650846,31306453
1543723731,8912,672,81,1,65745,121650846,31306453
1543723732,8972,679,81,1,65745,121650846,31306453
1543723733,9084,686,81,1,65746,121650846,31306453
1543723734,9140,691,81,1,65746,121650846,31306453
1543723735,9264,701,81,1,65746,121650846,31306453
1543723736,9376,707,81,1,65746,121650846,31306453
1543723737,9356,711,81,1,65746,121652833,31306716
1543723738,9376,708,81,1,65747,121652833,31306716
1543723739,9392,711,81,1,65747,121652833,31306716
1543723740,9364,709,81,1,65747,121652833,31306716
1543723741,9344,708,81,1,65747,121652833,31306716
1543723742,9328,709,81,1,65747,121652833,31306716
1543723743,9376,709,81,1,65748,121652833,31306716
1543723744,9452,716,81,1,65748,121652833,31306716
1543723745,9512,718,80,1,65748,121652833,31306716
1543723746,9468,715,80,1,65748,121652833,31306716
1543723747,9460,711,80,1,65748,121654766,31306991
1543723748,9368,710,80,1,65749,121654766,31306991
1543723749,9284,701,80,1,65749,121654766,31306991
1543723750,9216,694,80,1,65749,121654766,31306991
1543723751,8996,681,80,1,65749,121654766,31306991
1543723752,8792,665,80,1,65749,121654766,31306991
1543723753,8812,666,80,1,65749,121654766,31306991
1543723754,8716,657,80,1,65750,121654766,31306991
1543723755,8720,656,80,1,65750,121654766,31306991
1543723756,8744,660,80,1,65750,121654766,31306991
1543723757,8772,662,81,1,65750,121656634,31307231
1543723758,8804,665,81,1,65750,121656634,31307231
1543723759,8880,670,81,1,65751,121656634,31307231
1543723760,8896,671,81,1,65751,121656634,31307231
1543723761,8948,676,81,1,65751,121656634,31307231
1543723762,8948,676,81,1,65751,121656634,31307231
1543723763,8992,676,81,1,65751,121656634,31307231
1543723764,9000,678,81,1,65752,121656634,31307231
1543723765,9044,680,81,1,65752,121656634,31307231
1543723766,9048,683,81,1,65752,121656634,31307231
1543723767,9148,688,81,1,65752,121658560,31307441
1543723768,9176,688,81,1,65752,121658560,31307441
1543723769,9212,695,81,1,65753,121658560,31307441
1543723770,9176,693,81,1,65753,121658560,31307441
1543723771,9120,689,82,1,65753,121658560,31307441
1543723772,9036,684,82,1,65753,121658560,31307441
1543723773,8904,671,83,1,65753,121658560,31307441
1543723774,8824,663,83,1,65753,121658560,31307441
1543723775,8844,668,84,1,65754,121658560,31307441
1543723776,8812,667,84,1,65754,121658560,31307441
1543723777,8812,664,84,1,65754,121660433,31307586
1543723778,8836,667,85,1,65754,121660433,31307586
1543723779,8872,667,85,1,65754,121660433,31307586
1543723780,8828,667,84,1,65755,121660433,31307586
1543723781,8928,663,83,1,65755,121660433,31307586
1543723782,8736,661,83,1,65755,121660433,31307586
1543723783,8680,653,83,1,65755,121660433,31307586
1543723784,8580,649,85,1,65755,121660433,31307586
1543723785,8452,638,86,1,65755,121660433,31307586
1543723786,8152,614,87,1,65756,121660433,31307586
1543723787,7888,594,87,1,65756,121661918,31307621
1543723788,7556,578,88,1,65756,121661918,31307621
1543723789,7324,552,88,1,65756,121661918,31307621
1543723790,7060,536,88,1,65756,121661918,31307621
1543723791,6588,497,88,1,65756,121661918,31307621
1543723792,6032,459,88,1,65757,121661918,31307621
1543723793,5480,412,88,1,65757,121661918,31307621
1543723794,4996,373,89,1,65757,121661918,31307621
1543723795,4512,341,90,1,65757,121661918,31307621
1543723796,6328,313,90,1,65757,121661918,31307621
1543723797,5636,295,91,1,65757,121662538,31307605
1543723798,5616,291,92,1,65757,121662538,31307605
1543723799,5592,265,93,1,65757,121662538,31307605
1543723800,5608,230,93,1,65757,121662538,31307605
1543723801,5588,192,93,1,65757,121662538,31307605
1543723802,5616,149,93,1,65757,121662538,31307605
1543723803,5604,104,93,1,65757,121662538,31307605
1543723804,5596,70,93,1,65757,121662538,31307605
1543723805,5600,46,94,1,65757,121662538,31307605
1543723806,5608,40,95,1,65757,121662538,31307605
1543723807,5596,37,95,1,65758,121662706,31307608
1543723808,4784,43,95,1,65758,121662706,31307608
1543723809,5904,53,96,1,65758,121662706,31307608
1543723810,5720,52,107,1,65758,121662706,31307608
1543723811,7480,67,120,1,65758,121662706,31307608
1543723812,11308,98,135,1,65758,121662706,31307608
1543723813,11672,107,151,1,65758,121662706,31307608
1543723814,10544,98,170,1,65758,121662706,31307608
1543723815,8424,79,179,1,65758,121662706,31307608
1543723816,5524,57,179,1,65758,121662706,31307608
1543723817,7072,71,179,1,65758,121663041,31307611
1543723818,11192,95,179,1,65758,121663041,31307611
1543723819,14160,125,179,1,65758,121663041,31307611
1543723820,16788,151,179,1,65758,121663041,31307611
1543723821,18724,169,168,1,65758,121663041,31307611
1543723822,19912,181,156,1,65758,121663041,31307611
1543723823,15368,179,141,1,65758,121663041,31307611
1543723824,11156,177,125,1,65758,121663041,31307611
1543723825,8096,175,107,1,65758,121663041,31307611
1543723826,5748,174,88,1,65758,121663041,31307611
1543723827,6280,190,78,1,65758,121663741,31307611
1543723828,6928,207,73,1,65758,121663741,31307611
1543723829,7496,227,71,1,65758,121663741,31307611
1543723830,8196,245,72,1,65758,121663741,31307611
1543723831,8944,270,74,1,65758,121663741,31307611
1543723832,9840,296,77,1,65758,121663741,31307611
1543723833,10536,316,80,1,65759,121663741,31307611
1543723834,11248,340,83,1,65759,121663741,31307611
1543723835,11936,359,86,1,65759,121663741,31307611
1543723836,12488,377,88,1,65759,121663741,31307611
1543723837,13008,393,90,1,65759,121664918,31307510
1543723838,13596,409,92,1,65759,121664918,31307510
1543723839,14028,425,93,1,65759,121664918,31307510
1543723840,14416,434,93,1,65759,121664918,31307510
1543723841,14080,431,94,1,65759,121664918,31307510
1543723842,10232,434,95,1,65760,121664918,31307510
1543723843,10732,436,96,1,65760,121664918,31307510
1543723844,11060,451,97,1,65760,121664918,31307510
1543723845,11380,462,97,1,65760,121664918,31307510
1543723846,11612,472,97,1,65760,121664918,31307510
